stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,departement,source_gtfs
132,Centre -,47.41209,5.205239,1664,0,,,21,21_cote_dor
182,Centre -,47.41209,5.205239,5500,0,,,21,21_cote_dor
131,Vesvrotte -,47.418153,5.20514,1662,0,,,21,21_cote_dor
154,Vesvrotte -,47.418153,5.20514,3864,0,,,21,21_cote_dor
192,Arçon -,47.354658,5.282051,1669,0,,,21,21_cote_dor
766,Village place -,47.692473,4.942736,5429,0,,,21,21_cote_dor
883,Village Place -,47.692456,4.94271,1675,0,,,21,21_cote_dor
441,Centre -,47.09778,4.613719,1681,0,,,21,21_cote_dor
133,Les tranchées -,47.460226,5.271683,1695,0,,,21,21_cote_dor
149,Les Tranchées -,47.460226,5.271683,3739,0,,,21,21_cote_dor
790,Ecole -,47.912829,4.709541,1705,0,,,21,21_cote_dor
794,Mairie -,47.9111,4.707891,3872,0,,,21,21_cote_dor
134,Fouchanges -,47.396856,5.195756,1774,0,,,21,21_cote_dor
142,Fouchanges -,47.396856,5.195756,3527,0,,,21,21_cote_dor
843,fbg Gallas/Charmes -,47.367424,5.186706,1775,0,,,21,21_cote_dor
889,Collège -,47.129979,4.488915,1794,0,,,21,21_cote_dor
260,Ecole -,47.23131,5.370529,1804,0,,,21,21_cote_dor
270,Ecole -,47.231297,5.370435,3635,0,,,21,21_cote_dor
323,Ecole Primaire -,47.131411,5.176617,1809,0,,,21,21_cote_dor
681,Ecole -,47.602349,4.644358,1849,0,,,21,21_cote_dor
606,Cimetiere,47.615386,4.315664,1861,0,,1,21,21_cote_dor
835,abri bus -,47.373177,5.321889,1868,0,,,21,21_cote_dor
112,Place -,47.449291,4.927148,1873,0,,,21,21_cote_dor
511,Collège -,47.108514,4.664413,1903,0,,1,21,21_cote_dor
442,Ecole -,47.107927,4.664249,1904,0,,1,21,21_cote_dor
443,Route de Beaune -,47.101022,4.671974,1905,0,,,21,21_cote_dor
451,Route de Beaune -,47.101022,4.671974,3745,0,,,21,21_cote_dor
77,Lotissement Hauterive -,47.400609,5.109629,1941,0,,,21,21_cote_dor
100,Lotissement Hauterive -,47.400609,5.109629,4230,0,,,21,21_cote_dor
78,Place de l'Ascension -,47.399973,5.086403,1942,0,,1,21,21_cote_dor
79,Eglise -,47.398659,5.099731,1943,0,,,21,21_cote_dor
91,Eglise Centre -,47.398659,5.099731,3880,0,,,21,21_cote_dor
346,Mairie -,47.08002,5.107075,1953,0,,,21,21_cote_dor
747,Mairie -,47.737983,4.895065,3887,0,,,21,21_cote_dor
607,Monument -,47.204229,4.355414,1990,0,,,21,21_cote_dor
261,Grande rue -,47.281369,5.265326,2002,0,,,21,21_cote_dor
273,Croisement Grande de rue -,47.281369,5.265326,3899,0,,,21,21_cote_dor
628,abribus -,47.476299,4.444934,2048,0,,,21,21_cote_dor
772,Pl Marmont jet d'eau -,47.861376,4.574789,2054,0,,,21,21_cote_dor
481,Cehvigny en Valière Mairie -,46.966514,4.978283,2091,0,,,21,21_cote_dor
491,Mairie -,46.966514,4.978283,3787,0,,,21,21_cote_dor
80,Centre -,47.404007,5.122833,2116,0,,,21,21_cote_dor
97,Centre -,47.404007,5.122833,4199,0,,,21,21_cote_dor
81,S.B.M. -,47.403459,5.115374,2117,0,,,21,21_cote_dor
98,S.B.M -,47.403459,5.115374,4200,0,,,21,21_cote_dor
482,Mairie -,46.990858,4.988318,2159,0,,,21,21_cote_dor
495,Mairie -,46.990858,4.988318,3926,0,,,21,21_cote_dor
741,route d' Is sur tille -,47.554456,5.129796,2209,0,,,21,21_cote_dor
139,Château -,47.526285,5.368633,3517,0,,,21,21_cote_dor
1,Departementale 951 -,47.530715,4.891328,2236,0,,,21,21_cote_dor
8,Mairie -,47.530715,4.891328,3978,0,,,21,21_cote_dor
891,Ecole -,47.47682,5.139058,2249,0,,,21,21_cote_dor
36,Logis De Gemeaux Usine -,47.476689,5.139097,2250,0,,,21,21_cote_dor
854,Ecole,47.524814,4.298025,2252,0,,,21,21_cote_dor
262,Gare SNCF -,47.244142,5.223533,2255,0,,1,21,21_cote_dor
791,Mairie -,47.987139,4.778352,2269,0,,,21,21_cote_dor
653,La Raquette -,47.317785,4.503005,2277,0,,1,21,21_cote_dor
845,Abribus Grande rue -,47.040353,5.107114,2284,0,,,21,21_cote_dor
236,Eglise -,47.329526,5.454013,5466,0,,,21,21_cote_dor
2,Ecole A. France -,47.51975,5.112881,2317,0,,,21,21_cote_dor
337,Ecole -,47.169452,5.13712,4003,0,,,21,21_cote_dor
37,Collège Clos de Pouilly -,47.342184,5.053457,2346,0,,1,21,21_cote_dor
773,Bourg -,47.708406,4.438047,2361,0,,,21,21_cote_dor
774,Centre D980 -,47.731584,4.464639,2362,0,,1,21,21_cote_dor
135,Billardon -,47.329691,5.073286,2368,0,,,21,21_cote_dor
145,Castelnau -,47.329691,5.073286,3717,0,,,21,21_cote_dor
682,Square Darcy Hôtel de La Cloche -,47.324081,5.033713,2388,0,,,21,21_cote_dor
38,Centre -,47.527037,5.168316,2425,0,,,21,21_cote_dor
324,Place de l'église -,47.094831,5.216389,2455,0,,,21,21_cote_dor
874,mairie,47.639689,4.75895,2468,0,,,21,21_cote_dor
39,Ecole abribus -,47.611073,5.156084,2507,0,,,21,21_cote_dor
939,Ecole,47.560619,4.22175,2528,0,,,21,21_cote_dor
778,Collège -,47.840335,4.364892,2575,0,,1,21,21_cote_dor
263,Centre -,47.269669,5.385349,2576,0,,1,21,21_cote_dor
276,Centre -,47.269669,5.385349,4019,0,,1,21,21_cote_dor
264,route de Poncey -,47.265391,5.386532,2577,0,,1,21,21_cote_dor
278,route Poncey -,47.265391,5.386532,4021,0,,1,21,21_cote_dor
751,rue Lamy Bret -,47.815593,4.791794,4031,0,,,21,21_cote_dor
608,La Guette Ecole -,47.22512,4.319602,2600,0,,,21,21_cote_dor
445,Centre -,47.206139,4.281425,2606,0,,1,21,21_cote_dor
458,Centre -,47.206139,4.281425,4033,0,,1,21,21_cote_dor
664,Huis Renaud abris Bus -,47.199333,4.272078,2608,0,,,21,21_cote_dor
265,Eglise -,47.260911,5.286684,2617,0,,1,21,21_cote_dor
279,Eglise -,47.260911,5.286684,4034,0,,1,21,21_cote_dor
266,Lycée de la Céramique -,47.259748,5.290418,2618,0,,,21,21_cote_dor
280,Lycée de la Céramique -,47.259748,5.290418,4036,0,,,21,21_cote_dor
325,Ancienne Ecole -,47.196773,5.14965,2623,0,,,21,21_cote_dor
326,Place -,47.097879,5.263037,2636,0,,,21,21_cote_dor
792,Place -,47.896545,4.75854,2639,0,,,21,21_cote_dor
537,Place -,47.220961,4.577053,2650,0,,,21,21_cote_dor
629,Eglise -,47.481944,4.424498,2660,0,,1,21,21_cote_dor
665,Centre -,47.129152,4.342024,2687,0,,,21,21_cote_dor
40,Pl. Monument -,47.518707,5.130227,2708,0,,,21,21_cote_dor
113,Ecole -,47.438448,5.097701,2723,0,,,21,21_cote_dor
218,Route de Pontailler -,47.33393,5.428553,2742,0,,,21,21_cote_dor
229,Route de Pontailler -,47.33393,5.428553,4065,0,,,21,21_cote_dor
631,Le Bas -,47.55314,4.454516,2753,0,,,21,21_cote_dor
483,église -,46.99103,4.945475,2773,0,,,21,21_cote_dor
496,église -,46.99103,4.945475,4078,0,,,21,21_cote_dor
935,Ménetreux Abri-Bus,47.505894,4.296564,2784,0,,,21,21_cote_dor
936,Place,47.668958,4.87594,2795,0,,,21,21_cote_dor
938,Croix De Molphey abribus,47.341739,4.198025,2802,0,,,21,21_cote_dor
609,Les Bordes Collège Pasteur  -,47.635638,4.341768,2812,0,,,21,21_cote_dor
654,Corbeton -,47.625591,4.349797,2814,0,,,21,21_cote_dor
610,St Pierre -,47.629906,4.337634,2816,0,,,21,21_cote_dor
612,Villiers RD 980 -,47.596917,4.327388,2830,0,,,21,21_cote_dor
613,Centre -,47.577214,4.344686,2832,0,,,21,21_cote_dor
793,Abri Bus -,47.953511,4.77929,2838,0,,,21,21_cote_dor
667,Place -,47.424655,4.104617,2870,0,,,21,21_cote_dor
570,RD905 -,47.369623,4.56447,2885,0,,,21,21_cote_dor
875,Place,47.697872,4.842369,2899,0,,,21,21_cote_dor
779,Monument -,47.870422,4.542293,2902,0,,,21,21_cote_dor
780,Chavognier -,47.866309,4.551961,2904,0,,,21,21_cote_dor
668,Chanteau -,47.31642,4.200434,2909,0,,,21,21_cote_dor
633,Place -,47.477546,4.380207,2915,0,,,21,21_cote_dor
340,Pont -,47.101251,5.263034,4333,0,,,21,21_cote_dor
82,Mairie -,47.401751,5.144382,2928,0,,,21,21_cote_dor
83,Cimetière -,47.400073,5.134206,2929,0,,,21,21_cote_dor
102,Cimetière -,47.400073,5.134206,4439,0,,,21,21_cote_dor
84,Lotissement -,47.402384,5.129646,2930,0,,,21,21_cote_dor
107,Lotissement -,47.402384,5.129646,4635,0,,,21,21_cote_dor
669,abribus -,47.240452,4.245442,2943,0,,,21,21_cote_dor
447,Sivry Ouche Billot -,47.122641,4.50132,2977,0,,,21,21_cote_dor
855,La Blancharde Place,47.635457,4.303313,2980,0,,,21,21_cote_dor
888,Place,47.191223,4.623991,2987,0,,,21,21_cote_dor
85,Charmes -,47.404617,5.084783,3008,0,,,21,21_cote_dor
93,Charmes -,47.404617,5.084783,4112,0,,,21,21_cote_dor
136,RD 960/ rue Assomption -,47.360024,5.15375,3024,0,,,21,21_cote_dor
155,RD 960 -,47.360024,5.15375,4119,0,,,21,21_cote_dor
267,Village -,47.310938,5.447861,3048,0,,,21,21_cote_dor
282,Village -,47.310938,5.447861,4139,0,,,21,21_cote_dor
19,Croisement RD971 -,47.494474,4.761225,4150,0,,,21,21_cote_dor
683,Croisement RD971 -,47.473995,4.748214,3066,0,,,21,21_cote_dor
219,Monument -,47.30484,5.415025,3068,0,,,21,21_cote_dor
223,Monument,47.30484,5.415025,3594,0,,,21,21_cote_dor
220,Saint Jean -,47.301859,5.410995,3071,0,,,21,21_cote_dor
222,Saint Jean -,47.301854,5.411042,3593,0,,,21,21_cote_dor
614,Pont -,47.47092,4.35519,3074,0,,,21,21_cote_dor
484,Le Guidon -,47.012869,5.121709,3087,0,,,21,21_cote_dor
507,Le Guidon -,47.012869,5.121709,4711,0,,,21,21_cote_dor
684,Cosne Parking Scierie -,47.678175,4.669787,3109,0,,,21,21_cote_dor
940,Abri Bus,47.607358,4.257136,3114,0,,,21,21_cote_dor
670,Place Du Marché -,47.382258,4.17787,3144,0,,,21,21_cote_dor
856,Ecole -,47.554688,4.307151,3168,0,,,21,21_cote_dor
538,Goix -,47.259733,4.303772,3172,0,,,21,21_cote_dor
634,Villars Abri Bus -,47.512453,4.377817,3175,0,,,21,21_cote_dor
158,Château -,47.52376,5.42868,4335,0,,,21,21_cote_dor
655,Place -,47.372648,4.471603,3222,0,,,21,21_cote_dor
3,Saulx La Ville -,47.544564,5.024045,3253,0,,,21,21_cote_dor
114,Lotissement -,47.43445,5.053388,3261,0,,,21,21_cote_dor
115,rue de la Mare -,47.433361,5.048432,3262,0,,,21,21_cote_dor
116,Mairie -,47.430349,5.052483,3263,0,,,21,21_cote_dor
937,Abri Bus,47.571969,4.430047,3276,0,,,21,21_cote_dor
590,Liberté -,47.491828,4.33682,4322,0,,1,21,21_cote_dor
615,Liberté -,47.491936,4.338106,3296,0,,1,21,21_cote_dor
858,Place,47.585748,4.267116,3300,0,,,21,21_cote_dor
268,Ecole -,47.258968,5.454775,3323,0,,,21,21_cote_dor
636,Lavoir,47.484906,4.417513,3330,0,,,21,21_cote_dor
539,Centre -,47.262064,4.343691,3370,0,,,21,21_cote_dor
41,Ecole -,47.518689,5.178353,3387,0,,1,21,21_cote_dor
42,Poste -,47.518721,5.178338,3389,0,,,21,21_cote_dor
193,Mairie -,47.344455,5.305447,3414,0,,,21,21_cote_dor
296,Mairie - Abribus -,47.230087,5.195358,3439,0,,,21,21_cote_dor
3103941,Gare de Dijon-Ville (Tram),47.3237009,5.0277208,7303,0,,1,21,21_cote_dor
137,Mairie Ecole -,47.350511,5.130598,3441,0,,1,21,21_cote_dor
162,Ecole Mairie -,47.350519,5.130602,4370,0,,1,21,21_cote_dor
138,Bas -,47.34809,5.125427,3442,0,,1,21,21_cote_dor
160,Bas -,47.34809,5.125427,4368,0,,1,21,21_cote_dor
450,Château d'eau -,47.124752,4.600224,3448,0,,,21,21_cote_dor
465,Château d'eau -,47.124752,4.600224,4372,0,,,21,21_cote_dor
3103945,Abri Bus,47.126831,4.598861,7307,0,,,21,21_cote_dor
637,Collège -,47.540905,4.464777,3459,0,,,21,21_cote_dor
58,Mairie -,47.534369,5.230457,4382,0,,,21,21_cote_dor
43,Ecole -,47.528458,5.233987,3468,0,,,21,21_cote_dor
685,Mairie -,47.406817,4.945066,3514,0,,,21,21_cote_dor
348,Pringole -,47.232821,5.061599,3516,0,,,21,21_cote_dor
140,La Croix -,47.524796,5.363018,3518,0,,,21,21_cote_dor
141,Maladière -,47.528408,5.376221,3519,0,,1,21,21_cote_dor
183,Maladière -,47.528408,5.376221,5501,0,,1,21,21_cote_dor
410,Fixey -,47.248316,4.974681,3520,0,,,21,21_cote_dor
411,Noisot -,47.245284,4.973169,3521,0,,,21,21_cote_dor
369,Croisement D974 -,47.2445247,4.9880462,3522,0,,,21,21_cote_dor
512,Centre -,47.312247,4.859192,3523,0,,1,21,21_cote_dor
513,Commerces -,47.308629,4.858834,3524,0,,,21,21_cote_dor
349,La Forgeotte-D996 -,47.147997,5.093201,3526,0,,,21,21_cote_dor
3103944,Collège -,47.228996,4.983185,7306,0,,1,21,21_cote_dor
370,Croix des Champs -,47.223455,4.977589,3534,0,,,21,21_cote_dor
371,Barraques -,47.229389,4.980349,3536,0,,1,21,21_cote_dor
412,Gare -,47.228756,4.998967,3537,0,,,21,21_cote_dor
413,Justice -,47.228762,4.992261,3538,0,,,21,21_cote_dor
414,Lavaux -,47.227826,4.967629,3539,0,,1,21,21_cote_dor
415,Maladière -,47.229314,4.97126,3540,0,,1,21,21_cote_dor
416,Marronniers -,47.228276,4.977425,3541,0,,1,21,21_cote_dor
417,Spy -,47.228806,4.995599,3544,0,,1,21,21_cote_dor
573,Centre -,47.319596,4.596471,3546,0,,,21,21_cote_dor
574,Aire de loisirs -,47.314842,4.606116,3547,0,,,21,21_cote_dor
44,Gendarmerie -,47.516837,5.109489,3549,0,,1,21,21_cote_dor
68,Gendarmerie -,47.516837,5.109489,5455,0,,1,21,21_cote_dor
893,Mairie -,47.520919,5.110936,3550,0,,,21,21_cote_dor
912,CHU Hopitaux,47.319135,5.065375,3551,0,,,21,21_cote_dor
485,Rue du Bas -,46.99179,5.093393,3552,0,,,21,21_cote_dor
505,Rue du Bas -,46.99179,5.093393,4694,0,,,21,21_cote_dor
486,Boutonnière -,47.002735,5.094463,3553,0,,,21,21_cote_dor
498,Boutonnière -,47.002735,5.094463,4187,0,,,21,21_cote_dor
297,Centre -,47.258508,5.251767,3554,0,,,21,21_cote_dor
298,Lotissement -,47.255563,5.248543,3555,0,,,21,21_cote_dor
487,Jossigny -,46.994889,5.081025,3556,0,,,21,21_cote_dor
504,Jossigny -,46.994889,5.081025,4693,0,,,21,21_cote_dor
488,Mairie -,46.997177,5.092725,3557,0,,1,21,21_cote_dor
506,Mairie -,46.997177,5.092725,4699,0,,1,21,21_cote_dor
514,La Forge -,47.211595,4.725583,3558,0,,,21,21_cote_dor
515,L'Abbaye -,47.215747,4.724368,3559,0,,,21,21_cote_dor
372,route de Beaune D974 -,47.073798,4.878827,3560,0,,,21,21_cote_dor
299,Greuze La Noue (CFA) -,47.291791,5.036014,3561,0,,,21,21_cote_dor
300,Collège -,47.294658,5.059732,3562,0,,,21,21_cote_dor
327,ZI Entrée Est -,47.275034,5.060571,3563,0,,,21,21_cote_dor
880,Marigny Les Reullee -,47.005685,4.949063,3565,0,,,21,21_cote_dor
418,collège Aymé -,47.280359,5.003088,3568,0,,,21,21_cote_dor
419,Château -,47.266919,4.98582,3570,0,,,21,21_cote_dor
420,Mairie -,47.269907,4.987642,3574,0,,,21,21_cote_dor
421,Rameau -,47.278473,5.00015,3576,0,,,21,21_cote_dor
422,Saint Vincent -,47.275367,4.992154,3579,0,,,21,21_cote_dor
373,Champagne Haute -,47.279743,5.007073,3580,0,,,21,21_cote_dor
423,Champforey -,47.277618,4.997521,3581,0,,,21,21_cote_dor
617,Gare SNCF -,47.619002,4.336821,3585,0,,1,21,21_cote_dor
143,Montchapet Clomiers (Divia) -,47.334176,5.01687,3586,0,,,21,21_cote_dor
239,Moulin -,47.342545,5.181901,3587,0,,,21,21_cote_dor
254,Moulin -,47.342545,5.181901,5475,0,,,21,21_cote_dor
45,Lycée Charles De Gaulle -,47.349565,5.041887,3588,0,,,21,21_cote_dor
221,Gare -,47.312394,5.409067,3592,0,,1,21,21_cote_dor
235,Gare -,47.312394,5.409067,5465,0,,1,21,21_cote_dor
240,Collège -,47.317907,5.108271,3595,0,,1,21,21_cote_dor
516,Collège Rameau -,47.321648,4.997896,3596,0,,,21,21_cote_dor
540,Hameau Trembloy -,47.287466,4.713893,3597,0,,1,21,21_cote_dor
350,Place de la République -,47.340239,5.044772,3598,0,,1,21,21_cote_dor
301,Le Closeau -,47.237335,5.135417,3601,0,,,21,21_cote_dor
46,Gare -,47.575466,5.203177,3603,0,,,21,21_cote_dor
59,Gare -,47.575466,5.203177,4435,0,,,21,21_cote_dor
47,route d'Is sur Tille -,47.582174,5.172114,3604,0,,1,21,21_cote_dor
374,Serrigny Buisson -,47.077685,4.88567,3605,0,,,21,21_cote_dor
351,Champ de Foire -,47.001386,5.148108,3606,0,,1,21,21_cote_dor
352,Gare  -,46.996432,5.150776,3607,0,,1,21,21_cote_dor
353,Cours De Verdun -,46.99735,5.147584,3608,0,,,21,21_cote_dor
508,Cours de Verdun -,46.99735,5.147584,4712,0,,,21,21_cote_dor
424,Centre -,47.206462,5.011424,3610,0,,,21,21_cote_dor
48,Europe Avenue Découverte -,47.354653,5.045384,3612,0,,1,21,21_cote_dor
62,Europe -  (Av. Découverte) -,47.354653,5.045384,4810,0,,1,21,21_cote_dor
686,Vaux -,47.696489,4.634638,3614,0,,,21,21_cote_dor
575,Mairie -,47.438282,4.395527,3616,0,,,21,21_cote_dor
742,Lotissement -,47.817896,4.786469,3617,0,,,21,21_cote_dor
765,Lotissement -,47.817795,4.786255,5426,0,,,21,21_cote_dor
269,Place Wilson -,47.31539,5.043742,3618,0,,,21,21_cote_dor
913,Wilson Févret -,47.316058,5.042431,5409,0,,,21,21_cote_dor
354,Abbaye De Citeaux -,47.131493,5.093204,3620,0,,,21,21_cote_dor
541,Eglise -,47.28447,4.76352,3621,0,,1,21,21_cote_dor
489,Aignay -,46.982649,4.97243,3622,0,,,21,21_cote_dor
501,Aignay -,46.982649,4.97243,4670,0,,,21,21_cote_dor
328,Place mairie -,47.17278,5.162615,3624,0,,1,21,21_cote_dor
117,Bois des Grottes -,47.384212,5.044753,3632,0,,,21,21_cote_dor
118,Eglise -,47.385109,5.044625,3633,0,,,21,21_cote_dor
119,Les Crais -,47.386192,5.040542,3634,0,,,21,21_cote_dor
859,Grande rue -,47.566386,4.255594,3636,0,,,21,21_cote_dor
576,route de Paris -,47.305429,4.640981,3638,0,,,21,21_cote_dor
689,centre -,47.599282,4.649658,3641,0,,1,21,21_cote_dor
743,Croisement -,47.864408,4.679786,3644,0,,,21,21_cote_dor
744,Centre -,47.820371,4.778455,3677,0,,,21,21_cote_dor
760,Centre -,47.820375,4.778498,4415,0,,,21,21_cote_dor
120,Collège A. Malraux -,47.351146,5.036069,3683,0,,,21,21_cote_dor
49,Pl. du 30 Octobre  Paul Cabet -,47.321728,5.050855,3694,0,,1,21,21_cote_dor
690,Centre -,47.75111,4.5814,3695,0,,1,21,21_cote_dor
691,La Barque-,47.745772,4.586528,3696,0,,,21,21_cote_dor
241,rue des Planches -,47.336725,5.195221,3701,0,,,21,21_cote_dor
242,Ecole -,47.342905,5.18943,3702,0,,,21,21_cote_dor
144,Village -,47.383278,5.189853,3703,0,,,21,21_cote_dor
179,Village -,47.383278,5.189853,5257,0,,,21,21_cote_dor
244,Gourmerault -,47.345358,5.180221,3708,0,,1,21,21_cote_dor
253,Gourmerault -,47.345358,5.180221,5474,0,,1,21,21_cote_dor
194,Guillotière -,47.347366,5.186251,3709,0,,,21,21_cote_dor
3103938,Guillotière -,47.347366,5.186251,7300,0,,,21,21_cote_dor
542,Rue du 11 nov 1918 -,47.132351,4.490607,3712,0,,1,21,21_cote_dor
303,Centre -,47.193262,5.389681,3715,0,,1,21,21_cote_dor
376,Buttes  St Nicolas -,47.02792,4.837636,3718,0,,,21,21_cote_dor
377,Jules Ferry -,47.023475,4.844194,3720,0,,1,21,21_cote_dor
378,Gare SNCF,47.022791,4.847874,3721,0,,1,21,21_cote_dor
379,Lycée Marey -,47.029224,4.851398,3722,0,,1,21,21_cote_dor
380,collège Monge EREA Pasteur -,47.039136,4.837669,3723,0,,1,21,21_cote_dor
381,Pasteur -,47.033987,4.846158,3724,0,,,21,21_cote_dor
382,Saint Nicolas -,47.027367,4.840562,3725,0,,,21,21_cote_dor
146,Petit Beire -,47.405552,5.201303,3727,0,,,21,21_cote_dor
157,Petit Beire -,47.405552,5.201303,4223,0,,,21,21_cote_dor
87,Ecole -,47.379676,5.069224,3728,0,,,21,21_cote_dor
111,Ecole -,47.379676,5.069224,5513,0,,,21,21_cote_dor
195,Chevreul -,47.36198,5.268351,3729,0,,,21,21_cote_dor
196,Le Marais -,47.358459,5.259076,3731,0,,,21,21_cote_dor
692,Centre -,47.69758,4.646521,3732,0,,,21,21_cote_dor
197,Ecole Centre Commercial -,47.361929,5.26474,3733,0,,1,21,21_cote_dor
147,Centre -,47.468748,5.270486,3737,0,,,21,21_cote_dor
185,Centre -,47.468748,5.270486,5503,0,,,21,21_cote_dor
148,Champ Munier -,47.472472,5.274644,3738,0,,,21,21_cote_dor
186,Champ Munier -,47.472472,5.274644,5504,0,,,21,21_cote_dor
693,Croisement -,47.538068,4.693606,3740,0,,,21,21_cote_dor
224,Calvaire -,47.33103,5.258778,3741,0,,,21,21_cote_dor
238,Calvaire -,47.33103,5.258778,5469,0,,,21,21_cote_dor
225,Centre -,47.328805,5.265934,3742,0,,,21,21_cote_dor
237,Centre -,47.329348,5.267094,5468,0,,,21,21_cote_dor
355,Rue D'Amont -,47.089145,5.141297,3747,0,,,21,21_cote_dor
356,Place -,47.083509,5.147109,3748,0,,,21,21_cote_dor
150,Centre -,47.5008161,5.2968657,3749,0,,,21,21_cote_dor
184,Centre -,47.5007111,5.2968,5502,0,,,21,21_cote_dor
151,Route de Bèze -,47.497066,5.292767,3750,0,,,21,21_cote_dor
168,Route de Bèze -,47.497066,5.292767,4802,0,,,21,21_cote_dor
577,RD 970 -,47.406393,4.416973,3752,0,,,21,21_cote_dor
329,Brévaille -,47.141096,5.212888,3753,0,,,21,21_cote_dor
330,Ennevans -,47.126499,5.224662,3754,0,,,21,21_cote_dor
331,Hôtel de Ville Mairie -,47.133285,5.216093,3755,0,,1,21,21_cote_dor
332,Meix Au Cas,47.12989,5.219385,3756,0,,,21,21_cote_dor
333,Pont Hémery -,47.147335,5.205334,3757,0,,,21,21_cote_dor
334,route de Dijon -,47.136301,5.219139,3758,0,,,21,21_cote_dor
383,Croisement RD974 -,47.234533,4.983299,3764,0,,,21,21_cote_dor
543,Centre -,47.271345,4.483724,3765,0,,,21,21_cote_dor
198,Champ de Foire -,47.346895,5.191401,3767,0,,1,21,21_cote_dor
271,Chancenotte -,47.30548,5.047592,3768,0,,1,21,21_cote_dor
292,Chancenotte -,47.30548,5.047592,5410,0,,1,21,21_cote_dor
517,CHS La Chartreuse -,47.32261,5.011247,3770,0,,,21,21_cote_dor
694,La Cité -,47.852016,4.57028,3771,0,,1,21,21_cote_dor
245,Château d'eau -,47.337633,5.151487,3772,0,,,21,21_cote_dor
257,Château d'eau -,47.337633,5.151487,5480,0,,,21,21_cote_dor
695,Gare SNCF -,47.87002,4.572061,3773,0,,1,21,21_cote_dor
696,Hopital -,47.861952,4.560624,3774,0,,1,21,21_cote_dor
698,Lycée parking -,47.864288,4.576045,3776,0,,1,21,21_cote_dor
425,Bazin -,47.295609,5.011653,3777,0,,,21,21_cote_dor
426,Gambetta -,47.298074,5.013871,3782,0,,,21,21_cote_dor
427,Rue de Longvic -,47.290783,5.007978,3784,0,,,21,21_cote_dor
490,La Dezerte -,46.969789,4.969263,3785,0,,,21,21_cote_dor
502,La dezerte -,46.969789,4.969263,4671,0,,,21,21_cote_dor
199,Montchapet -,47.337031,5.019641,3788,0,,,21,21_cote_dor
304,ESPE -,47.309762,5.038159,3789,0,,,21,21_cote_dor
384,Balcon -,47.104369,4.922419,3791,0,,1,21,21_cote_dor
385,Guidon -,47.097688,4.913235,3792,0,,,21,21_cote_dor
544,Solle -,47.246129,4.645404,3793,0,,,21,21_cote_dor
428,Favières -,47.261103,4.980898,3799,0,,,21,21_cote_dor
429,Mairie -,47.259881,4.97923,3800,0,,,21,21_cote_dor
386,Croisement RD974 -,47.25872,4.994158,3801,0,,,21,21_cote_dor
246,Blés d'Or -,47.330173,5.14815,3802,0,,,21,21_cote_dor
255,Blés d'Or -,47.330173,5.14815,5478,0,,,21,21_cote_dor
247,Centre -,47.334275,5.149971,3803,0,,,21,21_cote_dor
256,Centre -,47.334275,5.149971,5479,0,,,21,21_cote_dor
248,zone artisanale -,47.324464,5.142847,3804,0,,,21,21_cote_dor
152,Collège Champollion -,47.332743,5.073499,3809,0,,,21,21_cote_dor
200,Gare SNCF Tram -,47.323776,5.02764,3810,0,,,21,21_cote_dor
578,Château -,47.508545,4.172783,3812,0,,,21,21_cote_dor
545,HLM -,47.268325,4.548233,3814,0,,1,21,21_cote_dor
357,Centre -,47.017162,5.120447,3816,0,,,21,21_cote_dor
358,Maroc -,47.020824,5.113252,3817,0,,,21,21_cote_dor
581,Gendarmerie -,47.391225,4.30754,3822,0,,1,21,21_cote_dor
305,Premières -,47.232879,5.280863,3823,0,,,21,21_cote_dor
745,Grande rue -,47.871001,4.662191,3824,0,,1,21,21_cote_dor
699,Quemignerot -,47.649592,4.660533,3826,0,,,21,21_cote_dor
700,Monument -,47.662136,4.66755,3827,0,,,21,21_cote_dor
249,Cromois (TRAM) -,47.314449,5.112887,3828,0,,,21,21_cote_dor
746,Centre -,47.780234,4.861386,3831,0,,,21,21_cote_dor
250,Centre -,47.317505,5.208603,3832,0,,1,21,21_cote_dor
251,Stade -,47.317312,5.206214,3833,0,,,21,21_cote_dor
252,Stade -,47.317312,5.206214,4464,0,,,21,21_cote_dor
201,pont- route de Dijon -,47.402436,5.404903,3834,0,,,21,21_cote_dor
306,Centre -,47.238752,5.142078,3838,0,,1,21,21_cote_dor
307,Ducs de Bourgogne -,47.238169,5.147974,3839,0,,,21,21_cote_dor
546,D994 -,47.2121,4.571678,3840,0,,,21,21_cote_dor
492,Croix Berthe -,47.012463,4.9075,3843,0,,,21,21_cote_dor
493,Croix Berthe -,47.012463,4.9075,3844,0,,,21,21_cote_dor
88,Centre -,47.368419,5.083061,3845,0,,1,21,21_cote_dor
103,Centre -,47.368419,5.083061,4450,0,,1,21,21_cote_dor
89,Echirey -,47.373488,5.086712,3846,0,,,21,21_cote_dor
50,Place de la charme -,47.590511,5.317795,3847,0,,,21,21_cote_dor
153,Jacquat -,47.331411,5.084805,3849,0,,1,21,21_cote_dor
861,Saint Just -,47.575497,4.232579,3853,0,,,21,21_cote_dor
226,Croisement D961 -,47.311022,5.361993,3854,0,,,21,21_cote_dor
227,Croisement D961 -,47.311022,5.361993,3855,0,,,21,21_cote_dor
781,Place -,47.813875,4.429095,3858,0,,,21,21_cote_dor
